content
test_upload_packs_private.py ::: TestPrivatePacks ::: test_add_private_packs_to_index
CrowdStrikeFalcon_test.py test_get_ioc_command_exists
CrowdStrikeFalcon_test.py test_upload_ioc_command_successful
CrowdStrikeFalcon_test.py test_get_ioc_device_count_command_exists
CrowdStrikeFalcon_test.py test_get_process_details_command_exists
CrowdStrikeFalcon_test.py test_get_proccesses_ran_on_command_exists
mimecastV2_test.py test_update_policy
mimecastV2_test.py test_create_managed_url
QueryAI_test.py test_queryai_run_query
Okta_v2_test.py test_get_user_command
Okta_v2_test.py test_get_user_factors_command
Okta_v2_test.py test_get_groups_for_user_command
Okta_v2_test.py test_verify_push_factor_command
Okta_v2_test.py test_create_user_command
Okta_v2_test.py test_get_group_members_command
Okta_v2_test.py test_get_logs_command
Okta_v2_test.py test_get_zone_command
Okta_v2_test.py test_list_zones_command
Okta_IAM_test.py test_get_user_command__existing_user
Okta_IAM_test.py test_get_user_command__non_existing_user
Okta_IAM_test.py test_get_user_command__bad_response
Okta_IAM_test.py test_create_user_command__success
Okta_IAM_test.py test_update_user_command__allow_enable
Okta_IAM_test.py test_update_user_command__non_existing_user
Okta_IAM_test.py test_update_user_command__command_is_disabled
Okta_IAM_test.py test_update_user_command__rate_limit_error
Okta_IAM_test.py test_disable_user_command__user_is_already_disabled
Okta_IAM_test.py test_get_mapping_fields_command
Okta_IAM_test.py test_get_app_user_assignment_command
Okta_IAM_test.py test_fetch_incidents__two_logs_batches
Okta_IAM_test.py test_fetch_incidents__last_run
PaloAltoNetworks_IoT_test.py test_fetch_incidents
PaloAltoNetworks_IoT_test.py test_fetch_incidents_special
PaloAltoNetworks_IoT_test.py test_iot_resolve_alert
PaloAltoNetworks_IoT_test.py test_iot_resolve_vuln
iot_get_raci_test.py test_iot_get_raci_no_name_regex
PaloAltoNetworks_PrismaCloudCompute_test.py test_api_fallback
PaloAltoNetworks_PrismaCloudCompute_test.py test_get_headers
PrismaCloudComputeParseCloudDiscoveryAlert_test.py test_parse_cloud_discovery
PrismaCloudComputeParseComplianceAlert_test.py test_parse_compliance
PrismaCloudComputeParseAuditAlert_test.py test_parse_audit
PrismaCloudComputeParseVulnerabilityAlert_test.py test_parse_vulnerability
PhishLabsIOC_test.py test_populate_context_files
PhishLabsIOC_test.py test_populate_context_emails
PhishLabsIOC_test.py test_indicator_type_finder
PhishLabsPopulateIndicators_test.py test_indicator_type_and_value_finder_email_recognition
PhishLabsPopulateIndicators_test.py test_indicator_type_and_value_finder_url_recognition
PhishLabsPopulateIndicators_test.py test_indicator_type_and_value_finder_file_recognition
GreyNoise_test.py test_test_module
GreyNoise_test.py test_ip_reputation_command
GreyNoise_test.py test_ip_quick_check_command
GreyNoise_test.py test_query_command
GreyNoise_test.py test_stats_command
xMatters_test.py test_fetch_incidents
ProofpointProtectionServerV2_test.py test_release_message
ProofpointProtectionServerV2_test.py test_resubmit_message
ProofpointProtectionServerV2_test.py test_forward_message
ProofpointProtectionServerV2_test.py test_move_message
ProofpointProtectionServerV2_test.py test_delete_message
ProofpointProtectionServerV2_test.py test_download_message_positive
CyrenThreatInDepth_test.py test_fetch_indicators_offsets
CyrenThreatInDepth_test.py test_fetch_indicators_output_ip_reputation
CyrenThreatInDepth_test.py test_fetch_indicators_output_malware_files
CyrenThreatInDepth_test.py test_fetch_indicators_output_malware_urls
CyrenThreatInDepth_test.py test_fetch_indicators_output_phishing_urls
CyrenThreatInDepth_test.py test_get_indicators
CyrenThreatInDepth_test.py test_reset_offset_command
CyrenThreatInDepthRandomHunt_test.py test_create_random_hunt_incident
CyrenThreatInDepthRelatedWidgetQuick_test.py test_cyren_feed_relationship_normal
CyrenThreatInDepthRelatedWidget_test.py test_cyren_feed_relationship_normal
RSANetWitness_v11_1_test.py test_fetch_incidents_fetch_with_last_fetched_id
EmailRepIO_test.py test_email_reputation_get
EmailRepIO_test.py test_report_email_address
EmailRepIO_test.py test_email
EmailRepIO_test.py test_email_score_bad_malicious_activity_recent
EmailRepIO_test.py test_email_score_bad_credentials_leaked_recent
EmailRepIO_test.py test_email_score_bad_malicious_activity_and_credentials_leaked_recent
MicrosoftGraphListener_test.py test_fetch_incidents
MicrosoftGraphListener_test.py test_add_second_to_str_date
MicrosoftGraphListener_test.py test_parse_email_as_label
MicrosoftGraphListener_test.py test_build_body_input
CyberArkAIM_v2_test.py test_cyberark_aim_commands
GetLargestInputsAndOuputsInIncidents_test.py test_get_largest_inputs_and_outputs
GetLargestInvestigations_test.py test_parse_investigations_to_table
Salesforce_IAM_test.py test_create_user_command
Salesforce_IAM_test.py test_get_user_command__existing_user
Salesforce_IAM_test.py test_get_user_command__non_existing_user
Salesforce_IAM_test.py test_create_user_command__user_already_exists
Salesforce_IAM_test.py test_update_user_command__non_existing_user
Salesforce_IAM_test.py test_update_user_command__command_is_disabled
MicrosoftGraphCalendar_test.py test_camel_case_to_readable
MicrosoftGraphCalendar_test.py test_parse_calendar
MicrosoftGraphCalendar_test.py test_parse_event
QRadar_5_4_9_test.py test_enrich_offense_res_with_source_and_destination_address_normal
QRadar_5_4_9_test.py test_create_incident_from_offense_no_description
QRadar_5_4_9_test.py test_create_incident_from_offense_new_line_description
FeedFireEye_test.py test_fetch_indicators_from_api
FeedFireEye_test.py test_fetch_reports_from_api
GoogleKeyManagementService_test.py test_update_mask_creation
GoogleKeyManagementService_test.py test_args_extract
GoogleKeyManagementService_test.py test_update_command_body
Slack_IAM_test.py test_get_user_command__existing_user
Slack_IAM_test.py test_get_user_command__non_existing_user
Slack_IAM_test.py test_create_user_command__success
Slack_IAM_test.py test_create_user_command__user_already_exists
Slack_IAM_test.py test_update_user_command__non_existing_user
Slack_IAM_test.py test_update_user_command__command_is_disabled
Slack_IAM_test.py test_disable_user_command__non_existing_user
Slack_IAM_test.py test_get_mapping_fields_command
Slack_test.py test_exception_in_invite_to_mirrored_channel
Slack_test.py test_get_user_by_name
Slack_test.py test_get_user_by_name_paging
Slack_test.py test_mirror_investigation_new_mirror
Slack_test.py test_mirror_investigation_new_mirror_with_name
Slack_test.py test_mirror_investigation_new_mirror_with_topic
Slack_test.py test_mirror_investigation_existing_mirror_error_type
Slack_test.py test_mirror_investigation_existing_mirror_error_name
Slack_test.py test_mirror_investigation_existing_investigation
Slack_test.py test_mirror_investigation_existing_channel
Slack_test.py test_mirror_investigation_existing_channel_remove_mirror
Slack_test.py test_mirror_investigation_existing_channel_with_topic
Slack_test.py test_check_for_mirrors
Slack_test.py test_check_for_mirrors_no_updates
Slack_test.py test_check_for_mirrors_email_user_not_matching
Slack_test.py test_check_for_mirrors_email_not_matching
Slack_test.py test_check_for_mirrors_user_email_not_matching
Slack_test.py test_check_for_answers_no_proxy
Slack_test.py test_check_for_answers_proxy
Slack_test.py test_check_for_answers_continue
Slack_test.py test_check_for_answers_no_answer
Slack_test.py test_check_for_answers_no_polling
Slack_test.py test_check_for_answers_no_answer_expires
Slack_test.py test_check_for_answers_error
Slack_test.py test_check_for_answers_handle_entitlement_error
Slack_test.py test_send_request
Slack_test.py test_send_request_different_name
Slack_test.py test_send_request_with_severity
Slack_test.py test_send_request_with_notification_channel
Slack_test.py test_send_request_with_notification_channel_as_dest
Slack_test.py test_send_request_with_entitlement
Slack_test.py test_send_request_with_entitlement_blocks
Slack_test.py test_send_request_with_entitlement_blocks_message
Slack_test.py test_send_to_user_lowercase
Slack_test.py test_send_request_with_severity_user_doesnt_exist
Slack_test.py test_send_request_no_user
Slack_test.py test_send_request_no_severity
Slack_test.py test_send_request_zero_severity
Slack_test.py test_send_message
Slack_test.py test_send_message_to_destinations
Slack_test.py test_send_file_to_destinations
Slack_test.py test_send_message_retry
Slack_test.py test_send_file_retry
Slack_test.py test_close_channel_with_name
Slack_test.py test_close_channel_should_delete_mirror
Slack_test.py test_close_channel_should_delete_mirrors
Slack_test.py test_get_conversation_by_name_paging
Slack_test.py test_send_file_no_args_investigation
Slack_test.py test_send_file_no_args_no_investigation
Slack_test.py test_set_topic
Slack_test.py test_set_topic_no_args_investigation
Slack_test.py test_set_topic_no_args_no_investigation
Slack_test.py test_invite_users
Slack_test.py test_invite_users_no_channel
Slack_test.py test_invite_users_no_channel_doesnt_exist
Slack_test.py test_kick_users
Slack_test.py test_kick_users_no_channel
Slack_test.py test_kick_users_no_channel_doesnt_exist
Slack_test.py test_rename_channel
Slack_test.py test_rename_no_args_investigation
Slack_test.py test_rename_no_args_no_investigation
Slack_test.py test_get_user_by_name_paging_rate_limit
Slack_test.py test_get_user_by_name_paging_rate_limit_error
Slack_test.py test_get_user_by_name_paging_normal_error
Slack_test.py test_message_setting_name_and_icon
Slack_test.py test_message_not_setting_name_and_icon
Slack_test.py test_set_proxy_and_ssl
Slack_test.py test_set_proxy_by_url
Slack_test.py test_unset_proxy_and_ssl
Slack_test.py test_fail_connect_threads
PhishingDedupPreprocessingRule_test.py test_eliminate_urls_extensions
FindDuplicateEmailIncidents_test.py test_eliminate_urls_extensions
FindDuplicateEmailIncidents_test.py test_multiple_incidents_word_difference
CheckEmailAuthenticity_test.py test_check_email_auth
PcapMinerV2_test.py test_mine_pcap
PcapFileExtractor_test.py test_extract_files
GoogleCalendar_test.py test_acl_add_command_success
GoogleCalendar_test.py test_acl_list_command_success
TAXIIServer_test.py test_find_indicators_loop
BluelivThreatCompass_test.py test_blueliv_search_resource
BluelivThreatCompass_test.py test_blueliv_search_resource_by_id
BluelivThreatCompass_test.py test_blueliv_module_get_labels
Sixgill_Darkfeed_test.py test_feed_tags_and_tlp_color
AzureSentinel_test.py test_list_incidents
AzureSentinel_test.py test_list_incident_relations_command
AzureSentinel_test.py test_incident_add_comment_command
SymantecManagementCenter_test.py test_add_policy_content_local_category_db
SymantecManagementCenter_test.py test_delete_policy_content_local_category_db
SymantecManagementCenter_test.py test_update_policy_content_local_category_db
Tripwire_test.py test_first_fetch
Attlasian_IAM_test.py test_get_user_command__existing_user
Attlasian_IAM_test.py test_get_user_command__non_existing_user
Attlasian_IAM_test.py test_create_user_command__success
Attlasian_IAM_test.py test_create_user_command__user_already_exists
Attlasian_IAM_test.py test_update_user_command__non_existing_user
Attlasian_IAM_test.py test_update_user_command__command_is_disabled
Attlasian_IAM_test.py test_disable_user_command__non_existing_user
Attlasian_IAM_test.py test_get_mapping_fields_command
PaloAltoNetworksCortex_test.py test_get_start_time
PaloAltoNetworksCortex_test.py test_process_incident_pairs
PaloAltoNetworksCortex_test.py test_prepare_fetch_query
DocumentationAutomation_test.py test_get_yaml_obj
DocumentationAutomation_test.py test_extract_command
HTMLDocsAutomation_test.py test_get_yaml_obj
HTMLDocsAutomation_test.py test_extract_command
HTMLDocsAutomation_test.py test_generate_commands_section
HTMLDocsAutomation_test.py test_human_readable_example_to_html
Anomali_ThreatStream_v2_test.py test_emoji_handling_in_file_name
Anomali_ThreatStream_v2_test.py test_import_ioc_without_approval
GoogleDrive_test.py test_drive_create_command_success
GoogleDrive_test.py test_drive_changes_list_command_success
GoogleDrive_test.py test_prepare_params_for_drive_changes_list
GoogleDrive_test.py test_drive_activity_list_command_success
RiskIQDigitalFootprint_test.py test_asset_connections_success
RiskIQDigitalFootprint_test.py test_asset_changes_summary_success
RiskIQDigitalFootprint_test.py test_asset_changes_success_asset_type
RiskIQDigitalFootprint_test.py test_asset_changes_success_asset_detail_type
RiskIQDigitalFootprint_test.py test_get_asset_success_for_domain
RiskIQDigitalFootprint_test.py test_get_asset_success_for_host
RiskIQDigitalFootprint_test.py test_get_asset_success_for_ip_address
RiskIQDigitalFootprint_test.py test_get_asset_success_for_ip_block
RiskIQDigitalFootprint_test.py test_get_asset_success_for_as
RiskIQDigitalFootprint_test.py test_get_asset_success_for_page
RiskIQDigitalFootprint_test.py test_get_asset_success_for_ssl_cert
RiskIQDigitalFootprint_test.py test_get_asset_success_for_contact
RiskIQDigitalFootprint_test.py test_get_asset_by_name_and_type_success_for_host
RiskIQDigitalFootprint_test.py test_get_asset_by_name_and_type_success_for_ip_address
RiskIQDigitalFootprint_test.py test_get_asset_by_name_and_type_success_for_as
RiskIQDigitalFootprint_test.py test_add_asset_success_for_single_asset
RiskIQDigitalFootprint_test.py test_add_asset_success_for_asset_json
RiskIQDigitalFootprint_test.py test_add_asset_failed_for_asset_json
RiskIQDigitalFootprint_test.py test_add_asset_incomplete_for_asset_json
RiskIQDigitalFootprint_test.py test_add_asset_warning_for_asset_json
RiskIQDigitalFootprint_test.py test_update_asset_success_for_single_asset
RiskIQDigitalFootprint_test.py test_update_asset_success_for_asset_json
RiskIQDigitalFootprint_test.py test_add_asset_success_for_asset_json_retries
TrendMicroApex_test.py test_list_logs_command
TrendMicroApex_test.py test_servers_list_command
TrendMicroApex_test.py test_agents_list_command
TrendMicroApex_test.py test_endpoint_sensors_list_command
TrendMicroApex_test.py test_create_historical_investigation
TrendMicroApex_test.py test_investigation_result_list_command
TrendMicroApex_test.py test_verify_format_and_convert_to_timestamp
CyberTotal_test.py test_ip
CyberTotal_test.py test_url
CyberTotal_test.py test_domain
CyberTotal_test.py test_file
CyberTotal_test.py test_ip_whois
CyberTotal_test.py test_url_whois
CyberTotal_test.py test_domain_whois
DeepInstinct_test.py test_fetch_incidents
GoogleCloudStorage_test.py test_ec_key
GoogleCloudStorage_test.py test_reformat_datetime_str
GoogleCloudStorage_test.py test_datetime2str
GoogleCloudStorage_test.py test_format_error
ThreatQ_v2_test.py test_create_indicator_command
ThreatQ_v2_test.py test_edit_event_command
ThreatQ_v2_test.py test_upload_file_command
ThreatQ_v2_test.py test_get_email_reputation
ThreatQ_v2_test.py test_get_related_objs_command
ThreatQ_v2_test.py test_get_all_objs_command
ThreatQ_v2_test.py test_search_by_name_command
ThreatQ_v2_test.py test_search_by_id_command
ServiceNowv2_test.py test_get_ticket_context
ServiceNowv2_test.py test_get_ticket_human_readable
ServiceNowv2_test.py test_split_fields
ServiceNowv2_test.py test_split_fields_with_special_delimiter
ServiceNowv2_test.py test_commands
ServiceNowv2_test.py test_no_ec_commands
ServiceNowv2_test.py test_fetch_incidents
ServiceNowv2_test.py test_fetch_incidents_with_attachments
ServiceNowv2_test.py test_not_authenticated_retry_positive
ServiceNowv2_test.py test_not_authenticated_retry_negative
ServiceNowv2_test.py test_test_module
ServiceNowv2_test.py test_oauth_test_module
ServiceNowv2_test.py test_oauth_login_command
ServiceNowv2_test.py test_sysparm_input_display_value
ServiceNowv2_test.py test_get_remote_data
ServiceNowv2_test.py test_get_remote_data_closing_incident
ServiceNowv2_test.py test_get_remote_data_no_attachment
ServiceNowv2_test.py test_get_remote_data_no_entries
ServiceNow_IAM_test.py test_get_user_command__existing_user
ServiceNow_IAM_test.py test_get_user_command__non_existing_user
ServiceNow_IAM_test.py test_get_user_command__bad_response
ServiceNow_IAM_test.py test_create_user_command__success
ServiceNow_IAM_test.py test_create_user_command__user_already_exists
ServiceNow_IAM_test.py test_update_user_command__non_existing_user
ServiceNow_IAM_test.py test_update_user_command__command_is_disabled
ServiceNow_IAM_test.py test_update_user_command__allow_enable
ServiceNow_IAM_test.py test_disable_user_command__non_existing_user
ServiceNow_IAM_test.py test_get_mapping_fields_command
SplunkPy_test.py test_raw_to_dict
SplunkPy_test.py test_fetch_incidents
SplunkPy_test.py test_get_cim_mapping_field_command
OpenPhish_v2_test.py test_url_command
FireEyeNX_test.py test_get_api_token_when_not_found_in_integration_context
FireEyeNX_test.py test_get_api_token_when_found_in_integration_context
FireEyeNX_test.py test_get_artifacts_metadata_by_alert_command_success
FireEyeNX_test.py test_get_reports_success
FireEyeNX_test.py test_get_alerts_command_success
FireEyeNX_test.py test_get_artifacts_by_alert_command_success
FireEyeNX_test.py test_get_events_command_success
FireEyeNX_test.py test_fetch_incidents_for_alert_success
FireEyeNX_test.py test_fetch_incidents_for_event_success
MicrosoftApiModule_test.py test_get_access_token_no_context
MicrosoftApiModule_test.py test_get_access_token_with_context_valid
MicrosoftApiModule_test.py test_get_access_token_with_context_invalid
MicrosoftApiModule_test.py test_oproxy_request
MicrosoftApiModule_test.py test_self_deployed_request
HTTPFeedApiModule_test.py test_get_indicators
HTTPFeedApiModule_test.py test_get_indicators_json_params
HTTPFeedApiModule_test.py test_custom_fields_creator
HTTPFeedApiModule_test.py test_datestring_to_server_format
HTTPFeedApiModule_test.py test_feed_main_fetch_indicators
HTTPFeedApiModule_test.py test_feed_main_test_module
CSVFeedApiModule_test.py test_get_indicators_1
CSVFeedApiModule_test.py test_get_indicators_with_mapping
CSVFeedApiModule_test.py test_get_indicators_2
CSVFeedApiModule_test.py test_date_format_parsing
GSuiteApiModule_test.py test_get_http_client
GSuiteApiModule_test.py test_get_http_client_prefix_https_addition
IAMApiModule_test.py test_get_user_command__existing_user
IAMApiModule_test.py test_get_user_command__non_existing_user
IAMApiModule_test.py test_create_user_command__success
IAMApiModule_test.py test_create_user_command__user_already_exists
IAMApiModule_test.py test_update_user_command__non_existing_user
IAMApiModule_test.py test_update_user_command__command_is_disabled
IAMApiModule_test.py test_disable_user_command__non_existing_user
JSONFeedApiModule_test.py test_json_feed_with_config_mapping
JSONFeedApiModule_test.py test_list_of_indicators_with_no_json_object
ServiceNowApiModule_test.py test_get_access_token
PrismaCloudAttribution_test.py test_match_ip_in_cidr_indicators
EWSv2_test.py test_keys_to_camel_case
GetWESFolder_test.py test_main
QuestKace_test.py test_second_fetch
QuestKace_test.py test_shaping_by_fields
QuestKace_test.py test_convert_specific_keys
QuestKace_test.py test_get_fields_by_queue
Lockpath_KeyLight_v2_test.py test_update_field_integration_context
Lockpath_KeyLight_v2_test.py test_field_output_to_hr_fields
ImageOCR_test.py test_list_languages
ImageOCR_test.py test_extract_text_command
ImageOCR_test.py test_extract_text_command_bad
Claroty_test.py test_claroty_fetch_incidents
Claroty_test.py test_claroty_query_alerts
Claroty_test.py test_claroty_get_assets
IsRFC1918Address_test.py test_main
CheckFieldValue_test.py test_poll_field_from_root_with_regex_success
CheckFieldValue_test.py test_poll_field_from_root_with_regex_failure
CheckFieldValue_test.py test_poll_field_from_root_without_regex_success
CheckFieldValue_test.py test_poll_missing_field_in_root
CheckFieldValue_test.py test_poll_field_from_custom_fields_with_regex_success
CheckFieldValue_test.py test_poll_field_from_custom_fields_with_regex_failure
CheckFieldValue_test.py test_poll_field_from_custom_fields_without_regex_success
CheckFieldValue_test.py test_poll_missing_field_in_custom_fields
IdentifyAttachedEmail_test.py test_is_email
ReadPDFFileV2_test.py test_get_files_names_in_path
ReadPDFFileV2_test.py test_get_images_paths_in_path
ReadPDFFileV2_test.py test_get_metadata_without_encrypted
ReadPDFFileV2_test.py test_get_pdf_text_without_encrypted
ReadPDFFileV2_test.py test_get_pdf_htmls_content_with_encrypted
ReadPDFFileV2_test.py test_get_pdf_htmls_content_without_encrypted
GetByIncidentId_test.py test_set_depth_one
GetByIncidentId_test.py test_set_depth_two
GetByIncidentId_test.py test_set_depth_five
GetByIncidentId_test.py test_get_and_set_multi_depth
GetByIncidentId_test.py test_get_array
GetByIncidentId_test.py test_get_object
PrettyPrint_test.py test_main
Ping_test.py test_ping
Ping_test.py test_fail_ping
PrintRaw_test.py test_main
IsInCidrRanges_test.py test_main
TimeStampCompare_test.py test_compare_times
TimeStampCompare_test.py test_command
GetDomainDNSDetails_test.py test_make_query
RegexExtractAll_test.py test_main
IPv4Whitelist_test.py test_main
GetFieldsByIncidentType_test.py test_main
IsInternalDomainName_test.py test_check_in_domain
CalculateEntropy_test.py test_calculate_shannon_entropy
FirstArrayElement_test.py test_main
URLDecode_test.py test_main
EmailDomainBlacklist_test.py test_main
EmailDomainBlacklist_test.py test_csv_string_to_list
IsUrlPartOfDomain_test.py test_main_localhost_https
IsUrlPartOfDomain_test.py test_main_localhost_http
Base64Decode_test.py test_decoding
PositiveDetectionsVSDetectionEngines_test.py test_no_engines_data
PositiveDetectionsVSDetectionEngines_test.py test_missing_fields_detection_engines
PositiveDetectionsVSDetectionEngines_test.py test_missing_fields_positive_detections
file_to_base64_list_test.py test_file_to_base64_list
file_to_base64_list_test.py test_get_file_data
SetIfEmpty_test.py test_when_value_is_null_or_none_string_and_default_value
ConvertFile_test.py test_convert_to_pdf
ConvertFile_test.py test_convert_to_html
ConvertFile_test.py test_convert_pdf_to_html
ConvertFile_test.py test_convert_failure
ConvertFile_test.py test_zombie_prcesses
ExtractDomainAndFQDNFromUrlAndEmail_test.py test_extract_fqdn_or_domain
RemoveKeyFromList_test.py test_remove_nonexisting_key_in_nonempty_list
RemoveKeyFromList_test.py test_remove_nonexisting_key_in_empty_list
RemoveKeyFromList_test.py test_remove_existing_key
RemoveKeyFromList_test.py test_remove_existing_last_key
IsNotInCidrRanges_test.py test_main
IncidentFields_test.py test_main
ProvidesCommand_test.py test_main
DockerHardeningCheck_test.py test_mem_size
find_similar_incidents_test.py test_similar_incidents_fields
find_similar_incidents_test.py test_similar_incidents_fields_with_diff
find_similar_incidents_test.py test_similar_incidents_list_field
find_similar_incidents_test.py test_similar_incidents_order
find_similar_incidents_test.py test_similar_context_simple_value
find_similar_incidents_test.py test_similar_context_list_value
find_similar_incidents_test.py test_similar_context_dict_list_value
find_similar_incidents_test.py test_similar_context_dict_list_value2
find_similar_incidents_test.py test_similar_context_multiple_dicts_value
find_similar_incidents_test.py test_similar_context_simple_list_value
WordTokenizeTest_test.py test_main
IPv4Blacklist_test.py test_main
JSONFileToCSV_test.py test_json_to_csv
JSONFileToCSV_test.py test_main
GetDockerImageLatestTag_test.py test_valid_docker_image
GetDockerImageLatestTag_test.py test_invalid_docker_image
CheckContextValue_test.py test_poll_context_field_from_root
CheckContextValue_test.py test_poll_context_field_from_root_with_regex_failure
CheckContextValue_test.py test_poll_field_from_root_with_regex_success
CheckContextValue_test.py test_poll_missing_context_field_in_root
CopyNotesToIncident_test.py test_copy_no_note_entries
CopyNotesToIncident_test.py test_copy_all_note_entries
CopyNotesToIncident_test.py test_copy_tagged_note_entries
LastArrayElement_test.py test_main
EmailDomainWhitelist_test.py test_main
EmailDomainWhitelist_test.py test_csv_string_to_list
parse_email_files_test.py test_msg_html_with_attachments
parse_email_files_test.py test_msg_utf_encoded_subject
parse_email_files_test.py test_eml_smtp_type
parse_email_files_test.py test_smime2
parse_email_files_test.py test_eml_contains_eml
parse_email_files_test.py test_eml_contains_msg
parse_email_files_test.py test_eml_contains_eml_depth
parse_email_files_test.py test_eml_utf_text
parse_email_files_test.py test_eml_utf_text_with_bom
parse_email_files_test.py test_email_with_special_character
parse_email_files_test.py test_utf_subject_convert
parse_email_files_test.py test_unfold
parse_email_files_test.py test_email_raw_headers
parse_email_files_test.py test_email_raw_headers_from_is_cyrillic_characters
parse_email_files_test.py test_eml_contains_eml_with_status
parse_email_files_test.py test_eml_contains_base64_encoded_eml
parse_email_files_test.py test_eml_data_type
parse_email_files_test.py test_smime
parse_email_files_test.py test_smime_msg
parse_email_files_test.py test_msg_headers_map
parse_email_files_test.py test_unknown_file_type
parse_email_files_test.py test_no_content_type_file
parse_email_files_test.py test_get_msg_mail_format
parse_email_files_test.py test_no_content_file
parse_email_files_test.py test_eml_contains_htm_attachment
parse_email_files_test.py test_eml_base64_header_comment_although_string
parse_email_files_test.py test_message_rfc822_without_info
parse_email_files_test.py test_md_output_empty_body_text
parse_email_files_test.py test_create_headers_map_empty_headers
parse_email_files_test.py test_eml_contains_htm_attachment_empty_file
parse_email_files_test.py test_eml_contains_htm_attachment_empty_file_max_depth
parse_email_files_test.py test_only_parts_of_object_email_saved
parse_email_files_test.py test_pkcs7_mime
GetDuplicatesMlv2_test.py test_main
GetDuplicatesMlv2_test.py test_extract_domain_from_url
AddKeyToList_test.py test_add_new_key_in_empty_list
AddKeyToList_test.py test_add_new_key_in_nonempty_list
AddKeyToList_test.py test_replace_key_in_existing_list
AddKeyToList_test.py test_no_change_same_value_same_key_no_dup_in_existing_list
AddKeyToList_test.py test_append_value_to_existing_key_in_existing_list
AddKeyToList_test.py test_append_value_to_existing_list_key_in_existing_list
AddKeyToList_test.py test_no_append_existing_value_same_list_key_no_dup_in_existing_list
AddKeyToList_test.py test_append_duplicate_value_to_existing_key_in_existing_list
UnzipFile_test.py test_unrar_no_password
HTMLtoMD_test.py test_main
FeedZoom_test.py test_build_iterator
Threat_Vault_test.py test_ip_command
Threat_Vault_test.py test_signature_search_results_dns
Threat_Vault_test.py test_signature_search_results_anti_spyware_cve
Vertica_test.py test_connect_db_fail
TruSTAR_V2_test.py test_submit_report
Synapse_test.py test_list_users
Synapse_test.py test_list_roles
Synapse_test.py test_create_user
Synapse_test.py test_create_role
Synapse_test.py test_grant_user_role
Synapse_test.py test_query_model
ExportToXLSX_test.py test_parse_data_single_item_no_error
ExportToXLSX_test.py test_parse_data_single_item_with_error
ExportToXLSX_test.py test_parse_data_multiple_items_no_error
ExportToXLSX_test.py test_parse_data_multiple_items_with_error
Elasticsearch_v2_test.py test_context_creation_es7
Elasticsearch_v2_test.py test_context_creation_es6
Elasticsearch_v2_test.py test_incident_creation_e6
Elasticsearch_v2_test.py test_incident_creation_e7
Elasticsearch_v2_test.py test_incident_creation_with_timestamp_e7
Elasticsearch_v2_test.py test_format_to_iso
Elasticsearch_v2_test.py test_elasticsearch_builder_called_with_username_password
Elasticsearch_v2_test.py test_elasticsearch_builder_called_with_no_creds
Gmail_test.py test_timestamp_to_date
Gmail_test.py test_move_to_gmt
Gmail_test.py test_no_label_mail_context_creation
CVESearchV2_test.py test_bad_cve_id
dbot_train_text_classifier_test.py test_get_phishing_map_labels
dbot_train_text_classifier_test.py test_read_file
dbot_train_text_classifier_test.py test_read_files_by_name
dbot_train_text_classifier_test.py test_get_data_with_mapped_label
dbot_train_text_classifier_test.py test_set_tag_field
dbot_predict_phishing_words_test.py test_get_model_data
dbot_predict_phishing_words_test.py test_main
CheckDockerImageAvailable_test.py test_parse_www_auth
CheckDockerImageAvailable_test.py test_valid_docker_image
CheckDockerImageAvailable_test.py test_invalid_docker_image
find_similar_incidents_text_test.py test_similar_context
find_similar_incidents_text_test.py test_similar_context_with_pre_process
SanePdfReport_test.py test_find_zombie_processes
SanePdfReport_test.py test_sane_pdf_report
get_incidents_by_query_test.py test_build_query
get_incidents_by_query_test.py test_get_incidents
get_incidents_by_query_test.py test_parse_relative_time
get_incidents_by_query_test.py test_main
get_incidents_by_query_test.py test_skip_python_magic
DBotBuildPhishingClassifier_test.py test_mapping_no_query
DBotBuildPhishingClassifier_test.py test_mapping_with_query
dbot_preprocess_text_data_test.py test_concat_text_field
dbot_preprocess_text_data_test.py test_remove_short_text
dbot_preprocess_text_data_test.py test_remove_dups
dbot_preprocess_text_data_test.py test_pre_process
dbot_preprocess_text_data_test.py test_main
dbot_preprocess_text_data_test.py test_read_file
dbot_suggest_classifier_mapping_test.py test_date_validator
dbot_suggest_classifier_mapping_test.py test_validator
dbot_suggest_classifier_mapping_test.py test_list_utils
dbot_suggest_classifier_mapping_test.py test_string_utils
dbot_suggest_classifier_mapping_test.py test_flatten_json
dbot_suggest_classifier_mapping_test.py test_suggest_field
dbot_suggest_classifier_mapping_test.py test_normilize
dbot_suggest_classifier_mapping_test.py test_filter_by_dict_by_keys
dbot_suggest_classifier_mapping_test.py test_main_qradar
dbot_suggest_classifier_mapping_test.py test_main_arcsight
dbot_suggest_classifier_mapping_test.py test_main_splunk
dbot_suggest_classifier_mapping_test.py test_main_outgoing
dbot_suggest_classifier_mapping_test.py test_main_splunk_schemes
dbot_suggest_classifier_mapping_test.py test_custom_field
CommonServerPython_test.py test_is_ip_valid
CommonServerPython_test.py test_tbl_to_md_empty_fields
CommonServerPython_test.py test_flatten_cell
CommonServerPython_test.py test_camelize
CommonServerPython_test.py test_date_to_timestamp
CommonServerPython_test.py test_argToList
CommonServerPython_test.py test_get_error_need_raise_error_on_non_error_input
